tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2019-05-12;18;2504;2466
2019-05-12;19;1341;1324
2019-05-12;20;807;797
2019-05-12;21;1536;1516
2019-05-12;22;1243;1226
2019-05-12;23;851;846
2019-05-13;0;223;222
2019-05-13;1;43;43
2019-05-13;2;15;15
2019-05-13;3;19;19
2019-05-13;4;12;12
2019-05-13;5;7;7
2019-05-13;6;189;188
2019-05-13;7;2875;2853
2019-05-13;8;2925;2896
2019-05-13;9;1980;1963
2019-05-13;10;1713;1704
2019-05-13;11;1936;1917
2019-05-13;12;2779;2753
2019-05-13;13;2767;2734
2019-05-13;14;2620;2601
2019-05-13;15;3792;3759
2019-05-13;16;3360;3326
2019-05-13;17;3009;2971
2019-05-13;18;2955;2920
2019-05-13;19;1620;1607
2019-05-13;20;754;742
2019-05-13;21;1300;1282
2019-05-13;22;1052;1035
2019-05-13;23;666;652
2019-05-14;0;199;199
2019-05-14;1;29;28
2019-05-14;2;21;21
2019-05-14;3;9;9
2019-05-14;4;14;14
2019-05-14;5;2;2
2019-05-14;6;103;101
2019-05-14;7;1855;1835
2019-05-14;8;2222;2197
2019-05-14;9;1730;1707
2019-05-14;10;1521;1505
2019-05-14;11;1696;1678
2019-05-14;12;2359;2341
2019-05-14;13;2452;2435
2019-05-14;14;2494;2466
2019-05-14;15;3107;3079
2019-05-14;16;2940;2917
2019-05-14;17;2641;2607
2019-05-14;18;2950;2927
2019-05-14;19;1553;1538
2019-05-14;20;818;802
2019-05-14;21;1315;1299
2019-05-14;22;1150;1138
2019-05-14;23;686;679
2019-05-15;0;199;199
2019-05-15;1;42;42
2019-05-15;2;16;15
2019-05-15;3;15;15
2019-05-15;4;13;13
2019-05-15;5;3;3
2019-05-15;6;104;104
2019-05-15;7;1766;1758
2019-05-15;8;2175;2155
2019-05-15;9;1628;1614
2019-05-15;10;1520;1507
2019-05-15;11;1679;1661
2019-05-15;12;2423;2392
2019-05-15;13;2302;2278
2019-05-15;14;2386;2358
2019-05-15;15;3031;3007
2019-05-15;16;2873;2837
2019-05-15;17;2675;2643
2019-05-15;18;2870;2839
2019-05-15;19;1597;1579
2019-05-15;20;773;763
2019-05-15;21;1333;1312
2019-05-15;22;1064;1052
2019-05-15;23;713;703
2019-05-16;0;200;197
2019-05-16;1;19;19
2019-05-16;2;23;23
2019-05-16;3;15;15
2019-05-16;4;14;14
2019-05-16;5;2;2
2019-05-16;6;121;120
2019-05-16;7;1799;1781
2019-05-16;8;2116;2100
2019-05-16;9;1755;1740
2019-05-16;10;1461;1450
2019-05-16;11;1794;1779
2019-05-16;12;2412;2400
2019-05-16;13;2471;2445
2019-05-16;14;2352;2328
2019-05-16;15;3227;3196
2019-05-16;16;2819;2793
2019-05-16;17;2584;2554
2019-05-16;18;2894;2871
2019-05-16;19;1665;1643
2019-05-16;20;719;712
2019-05-16;21;1413;1398
2019-05-16;22;1136;1120
2019-05-16;23;748;745
2019-05-17;0;251;248
2019-05-17;1;33;33
2019-05-17;2;21;20
2019-05-17;3;9;9
2019-05-17;4;6;6
2019-05-17;5;4;4
2019-05-17;6;102;101
2019-05-17;7;1784;1760
2019-05-17;8;2035;2014
2019-05-17;9;1511;1495
2019-05-17;10;1449;1432
2019-05-17;11;1560;1545
2019-05-17;12;2039;2001
2019-05-17;13;2162;2139
2019-05-17;14;2588;2556
2019-05-17;15;3168;3128
2019-05-17;16;3068;3034
2019-05-17;17;2579;2556
2019-05-17;18;2815;2792
2019-05-17;19;1454;1430
2019-05-17;20;637;628
2019-05-17;21;1196;1177
2019-05-17;22;1062;1047
2019-05-17;23;697;691
2019-05-18;0;214;213
2019-05-18;1;13;13
2019-05-18;2;12;12
2019-05-18;3;6;6
2019-05-18;4;9;9
2019-05-18;5;5;4
2019-05-18;6;63;62
2019-05-18;7;706;701
2019-05-18;8;1049;1036
2019-05-18;9;1055;1044
2019-05-18;10;1207;1192
2019-05-18;11;1538;1529
2019-05-18;12;2215;2193
2019-05-18;13;2529;2501
2019-05-18;14;2445;2417
2019-05-18;15;2608;2577
2019-05-18;16;2493;2464
2019-05-18;17;2638;2603
2019-05-18;18;2946;2911
2019-05-18;19;1441;1414
2019-05-18;20;720;712
2019-05-18;21;1246;1230
2019-05-18;22;1015;1007
2019-05-18;23;676;670
2019-05-19;0;252;250
2019-05-19;1;17;17
2019-05-19;2;16;16
2019-05-19;3;2;2
2019-05-19;4;5;5
2019-05-19;5;1;1
2019-05-19;6;8;8
2019-05-19;7;102;102
2019-05-19;8;297;293
2019-05-19;9;509;507
2019-05-19;10;714;707
2019-05-19;11;1081;1069
2019-05-19;12;1572;1555
2019-05-19;13;1890;1863
2019-05-19;14;1943;1915
2019-05-19;15;2079;2042
2019-05-19;16;2057;2029
2019-05-19;17;2244;2214
2019-05-19;18;2369;2345
2019-05-19;19;1521;1507
2019-05-19;20;723;712
2019-05-19;21;1540;1522
2019-05-19;22;1411;1394
2019-05-19;23;971;958
2019-05-20;0;268;268
2019-05-20;1;47;47
2019-05-20;2;22;22
2019-05-20;3;21;21
2019-05-20;4;12;12
2019-05-20;5;8;8
2019-05-20;6;152;151
2019-05-20;7;2868;2846
2019-05-20;8;2810;2793
2019-05-20;9;2011;1994
2019-05-20;10;1790;1771
2019-05-20;11;2043;2023
2019-05-20;12;2986;2956
2019-05-20;13;2713;2687
2019-05-20;14;2718;2690
2019-05-20;15;3703;3657
2019-05-20;16;3363;3326
2019-05-20;17;2925;2885
2019-05-20;18;3061;3026
2019-05-20;19;1730;1706
2019-05-20;20;760;749
2019-05-20;21;1443;1421
2019-05-20;22;1174;1166
2019-05-20;23;810;802
2019-05-21;0;301;298
2019-05-21;1;30;30
2019-05-21;2;17;17
2019-05-21;3;23;22
2019-05-21;4;14;14
2019-05-21;5;3;3
2019-05-21;6;116;112
2019-05-21;7;1835;1815
2019-05-21;8;2279;2263
2019-05-21;9;1788;1773
2019-05-21;10;1651;1632
2019-05-21;11;1855;1831
2019-05-21;12;2733;2706
2019-05-21;13;2521;2499
2019-05-21;14;2548;2525
2019-05-21;15;3216;3185
2019-05-21;16;3046;3013
2019-05-21;17;2816;2786
2019-05-21;18;2840;2819
2019-05-21;19;1561;1541
2019-05-21;20;727;722
2019-05-21;21;1373;1359
2019-05-21;22;1079;1059
2019-05-21;23;762;754
2019-05-22;0;273;271
2019-05-22;1;31;31
2019-05-22;2;13;12
2019-05-22;3;19;19
2019-05-22;4;10;10
2019-05-22;5;4;4
2019-05-22;6;117;111
2019-05-22;7;1772;1755
2019-05-22;8;1999;1983
2019-05-22;9;1692;1675
2019-05-22;10;1543;1534
2019-05-22;11;1718;1703
2019-05-22;12;2590;2568
2019-05-22;13;2406;2375
2019-05-22;14;2480;2452
2019-05-22;15;3158;3123
2019-05-22;16;3008;2983
2019-05-22;17;2678;2651
2019-05-22;18;2870;2824
2019-05-22;19;1764;1745
2019-05-22;20;659;651
2019-05-22;21;1419;1409
2019-05-22;22;1136;1124
2019-05-22;23;800;794
2019-05-23;0;226;225
2019-05-23;1;52;52
2019-05-23;2;18;18
2019-05-23;3;15;15
2019-05-23;4;12;12
2019-05-23;5;6;6
2019-05-23;6;89;89
2019-05-23;7;1777;1756
2019-05-23;8;1953;1940
2019-05-23;9;1735;1721
2019-05-23;10;1524;1505
2019-05-23;11;1855;1837
2019-05-23;12;2612;2588
2019-05-23;13;2450;2422
2019-05-23;14;2495;2471
2019-05-23;15;3280;3243
2019-05-23;16;2874;2838
2019-05-23;17;2711;2677
2019-05-23;18;2967;2930
2019-05-23;19;1652;1628
2019-05-23;20;628;622
2019-05-23;21;1432;1415
2019-05-23;22;1193;1184
2019-05-23;23;884;874
2019-05-24;0;303;299
2019-05-24;1;40;40
2019-05-24;2;24;24
2019-05-24;3;17;17
2019-05-24;4;10;10
2019-05-24;5;5;5
2019-05-24;6;100;100
2019-05-24;7;1685;1678
2019-05-24;8;1930;1912
2019-05-24;9;1576;1565
2019-05-24;10;1566;1549
2019-05-24;11;1755;1737
2019-05-24;12;2211;2193
2019-05-24;13;2310;2287
2019-05-24;14;2644;2609
2019-05-24;15;3189;3145
2019-05-24;16;3211;3173
2019-05-24;17;2716;2688
2019-05-24;18;2937;2905
2019-05-24;19;1856;1834
2019-05-24;20;618;608
2019-05-24;21;1404;1384
2019-05-24;22;1151;1140
2019-05-24;23;884;873
2019-05-25;0;253;250
2019-05-25;1;31;31
2019-05-25;2;13;13
2019-05-25;3;8;8
2019-05-25;4;10;10
2019-05-25;5;1;1
2019-05-25;6;70;70
2019-05-25;7;964;956
2019-05-25;8;1488;1476
2019-05-25;9;1174;1163
2019-05-25;10;1499;1480
2019-05-25;11;1837;1822
2019-05-25;12;2495;2463
2019-05-25;13;2586;2551
2019-05-25;14;2590;2563
2019-05-25;15;2694;2660
2019-05-25;16;2602;2569
2019-05-25;17;2778;2734
2019-05-25;18;2684;2648
2019-05-25;19;1753;1729
2019-05-25;20;596;589
2019-05-25;21;1433;1410
2019-05-25;22;1118;1105
2019-05-25;23;762;757
2019-05-26;0;298;297
2019-05-26;1;34;34
2019-05-26;2;5;5
2019-05-26;3;6;6
2019-05-26;4;3;3
2019-05-26;5;3;3
2019-05-26;6;17;17
2019-05-26;7;221;218
2019-05-26;8;522;518
2019-05-26;9;676;667
2019-05-26;10;993;984
2019-05-26;11;1273;1261
2019-05-26;12;1785;1765
2019-05-26;13;2130;2108
2019-05-26;14;1990;1964
2019-05-26;15;2192;2159
2019-05-26;16;2128;2100
2019-05-26;17;2396;2367
2019-05-26;18;2247;2212
2019-05-26;19;1579;1550
2019-05-26;20;632;626
2019-05-26;21;1437;1414
2019-05-26;22;1312;1294
2019-05-26;23;983;977
2019-05-27;0;398;392
2019-05-27;1;57;57
2019-05-27;2;21;21
2019-05-27;3;23;23
2019-05-27;4;14;14
2019-05-27;5;3;3
2019-05-27;6;171;170
2019-05-27;7;2533;2508
2019-05-27;8;2714;2698
2019-05-27;9;2087;2070
2019-05-27;10;1835;1821
2019-05-27;11;2177;2157
2019-05-27;12;2990;2963
2019-05-27;13;2849;2821
2019-05-27;14;2788;2756
2019-05-27;15;3450;3409
2019-05-27;16;3007;2971
2019-05-27;17;2944;2909
2019-05-27;18;2936;2899
2019-05-27;19;1934;1918
2019-05-27;20;656;646
2019-05-27;21;1453;1431
2019-05-27;22;1205;1190
2019-05-27;23;1015;1007
2019-05-28;0;345;341
2019-05-28;1;45;45
2019-05-28;2;18;18
2019-05-28;3;11;10
2019-05-28;4;4;4
2019-05-28;5;6;6
2019-05-28;6;106;104
2019-05-28;7;1597;1586
2019-05-28;8;1936;1925
2019-05-28;9;1827;1806
2019-05-28;10;1697;1688
2019-05-28;11;2059;2031
2019-05-28;12;2672;2642
2019-05-28;13;2557;2520
2019-05-28;14;2536;2511
2019-05-28;15;3101;3069
2019-05-28;16;2783;2744
2019-05-28;17;2569;2539
2019-05-28;18;2807;2773
2019-05-28;19;1840;1815
2019-05-28;20;608;601
2019-05-28;21;1437;1422
2019-05-28;22;1136;1123
2019-05-28;23;931;924
2019-05-29;0;370;365
2019-05-29;1;63;62
2019-05-29;2;21;21
2019-05-29;3;20;20
2019-05-29;4;12;12
2019-05-29;5;9;8
2019-05-29;6;103;102
2019-05-29;7;1400;1393
2019-05-29;8;1840;1824
2019-05-29;9;1729;1708
2019-05-29;10;1599;1588
2019-05-29;11;1962;1943
2019-05-29;12;2583;2565
2019-05-29;13;2549;2516
2019-05-29;14;2439;2405
2019-05-29;15;2863;2836
2019-05-29;16;2635;2614
2019-05-29;17;2458;2434
2019-05-29;18;2757;2728
2019-05-29;19;1810;1794
2019-05-29;20;601;595
2019-05-29;21;1480;1457
2019-05-29;22;1202;1189
2019-05-29;23;1024;1006
2019-05-30;0;354;351
2019-05-30;1;43;43
2019-05-30;2;17;17
2019-05-30;3;17;17
2019-05-30;4;6;6
2019-05-30;5;5;5
2019-05-30;6;103;96
2019-05-30;7;1474;1469
2019-05-30;8;1859;1840
2019-05-30;9;1807;1783
2019-05-30;10;1797;1775
2019-05-30;11;2002;1981
2019-05-30;12;2538;2514
2019-05-30;13;2455;2427
2019-05-30;14;2504;2467
2019-05-30;15;2966;2934
2019-05-30;16;2628;2592
2019-05-30;17;2501;2471
2019-05-30;18;2584;2556
2019-05-30;19;1743;1720
2019-05-30;20;586;578
2019-05-30;21;1511;1496
2019-05-30;22;1171;1157
2019-05-30;23;1006;994
2019-05-31;0;365;362
2019-05-31;1;49;49
2019-05-31;2;16;16
2019-05-31;3;15;14
2019-05-31;4;9;9
2019-05-31;5;6;6
2019-05-31;6;109;106
2019-05-31;7;1334;1324
2019-05-31;8;1830;1814
2019-05-31;9;1837;1818
2019-05-31;10;2011;1990
2019-05-31;11;2317;2289
2019-05-31;12;2270;2244
2019-05-31;13;2308;2278
2019-05-31;14;3088;3050
2019-05-31;15;3005;2961
2019-05-31;16;2923;2887
2019-05-31;17;2768;2737
2019-05-31;18;2761;2729
2019-05-31;19;1678;1657
2019-05-31;20;596;590
2019-05-31;21;1506;1485
2019-05-31;22;1090;1079
2019-05-31;23;1103;1095
2019-06-01;0;467;462
2019-06-01;1;51;51
2019-06-01;2;12;12
2019-06-01;3;10;9
2019-06-01;4;6;5
2019-06-01;5;7;7
2019-06-01;6;57;56
2019-06-01;7;788;778
2019-06-01;8;1046;1034
2019-06-01;9;1312;1292
2019-06-01;10;1479;1461
2019-06-01;11;1819;1810
2019-06-01;12;2329;2300
2019-06-01;13;2927;2888
2019-06-01;14;2859;2827
2019-06-01;15;2562;2534
2019-06-01;16;2423;2392
2019-06-01;17;2407;2376
2019-06-01;18;2286;2257
2019-06-01;19;1702;1678
2019-06-01;20;609;595
2019-06-01;21;1701;1680
2019-06-01;22;1234;1214
2019-06-01;23;1017;1000
2019-06-02;0;470;465
2019-06-02;1;63;63
2019-06-02;2;27;27
2019-06-02;3;15;15
2019-06-02;4;7;7
2019-06-02;5;2;2
2019-06-02;6;18;18
2019-06-02;7;232;225
2019-06-02;8;625;614
2019-06-02;9;902;888
2019-06-02;10;1067;1053
2019-06-02;11;1512;1493
2019-06-02;12;2176;2141
2019-06-02;13;2095;2067
2019-06-02;14;1989;1960
2019-06-02;15;2052;2029
2019-06-02;16;1908;1883
2019-06-02;17;1842;1810
2019-06-02;18;1749;1731
2019-06-02;19;1279;1262
2019-06-02;20;546;540
2019-06-02;21;1516;1495
2019-06-02;22;1043;1025
2019-06-02;23;947;932
2019-06-03;0;384;378
2019-06-03;1;56;54
2019-06-03;2;16;16
2019-06-03;3;8;8
2019-06-03;4;4;4
2019-06-03;5;5;5
2019-06-03;6;39;39
2019-06-03;7;382;375
2019-06-03;8;662;655
2019-06-03;9;981;971
2019-06-03;10;1366;1348
2019-06-03;11;1668;1645
2019-06-03;12;1839;1815
2019-06-03;13;2156;2130
2019-06-03;14;2094;2061
2019-06-03;15;2097;2059
2019-06-03;16;1644;1616
2019-06-03;17;1451;1421
2019-06-03;18;1441;1418
2019-06-03;19;1046;1026
2019-06-03;20;419;409
2019-06-03;21;1172;1154
2019-06-03;22;931;916
2019-06-03;23;747;736
2019-06-04;0;299;296
2019-06-04;1;25;25
2019-06-04;2;11;11
2019-06-04;3;4;4
2019-06-04;4;2;2
2019-06-04;5;5;5
2019-06-04;6;4;4
2019-06-04;7;4;4
2019-06-04;8;15;15
2019-06-04;9;34;34
2019-06-04;10;33;32
2019-06-04;11;38;38
2019-06-04;12;48;48
2019-06-04;13;43;42
2019-06-04;14;40;40
2019-06-04;15;49;49
2019-06-04;16;50;49
2019-06-04;17;51;51
2019-06-04;18;36;36
2019-06-04;19;38;38
2019-06-04;20;55;52
2019-06-04;21;36;36
2019-06-04;22;31;30
2019-06-04;23;27;27
2019-06-05;0;10;10
2019-06-05;4;1;1
2019-06-05;6;2;2
2019-06-05;7;7;7
2019-06-05;8;38;37
2019-06-05;9;60;58
2019-06-05;10;117;116
2019-06-05;11;164;163
2019-06-05;12;180;180
2019-06-05;13;155;154
2019-06-05;14;163;162
2019-06-05;15;170;169
2019-06-05;16;147;145
2019-06-05;17;167;166
2019-06-05;18;147;147
2019-06-05;19;135;130
2019-06-05;20;146;143
2019-06-05;21;92;90
2019-06-05;22;84;83
2019-06-05;23;73;73
2019-06-06;0;33;33
2019-06-06;1;5;5
2019-06-06;2;2;2
2019-06-06;4;1;1
2019-06-06;5;4;1
2019-06-06;6;40;38
2019-06-06;7;179;177
2019-06-06;8;281;278
2019-06-06;9;411;407
2019-06-06;10;678;665
2019-06-06;11;994;973
2019-06-06;12;1355;1338
2019-06-06;13;1527;1502
2019-06-06;14;1612;1592
2019-06-06;15;1515;1491
2019-06-06;16;1438;1408
2019-06-06;17;1476;1441
2019-06-06;18;1245;1228
2019-06-06;19;1258;1235
2019-06-06;20;1230;1204
2019-06-06;21;868;858
2019-06-06;22;624;611
2019-06-06;23;324;316
2019-06-07;0;76;76
2019-06-07;1;5;5
2019-06-07;4;1;1
2019-06-07;5;4;4
2019-06-07;6;96;94
2019-06-07;7;606;598
2019-06-07;8;837;830
2019-06-07;9;936;920
2019-06-07;10;1049;1035
2019-06-07;11;1490;1464
2019-06-07;12;1674;1655
2019-06-07;13;1800;1772
2019-06-07;14;2259;2224
2019-06-07;15;2158;2125
2019-06-07;16;2036;1989
2019-06-07;17;2159;2124
2019-06-07;18;2084;2052
2019-06-07;19;1667;1648
2019-06-07;20;1672;1644
2019-06-07;21;1091;1072
2019-06-07;22;831;814
2019-06-07;23;450;445
2019-06-08;0;124;124
2019-06-08;1;11;11
2019-06-08;2;6;6
2019-06-08;3;5;5
2019-06-08;4;1;1
2019-06-08;5;2;2
2019-06-08;6;123;119
2019-06-08;7;532;528
2019-06-08;8;971;954
2019-06-08;9;1059;1046
2019-06-08;10;1197;1188
2019-06-08;11;1633;1611
2019-06-08;12;2129;2105
2019-06-08;13;2386;2357
2019-06-08;14;2294;2256
2019-06-08;15;2189;2154
2019-06-08;16;2184;2148
2019-06-08;17;2342;2305
2019-06-08;18;2280;2235
2019-06-08;19;2072;2030
2019-06-08;20;1702;1671
2019-06-08;21;1032;1020
2019-06-08;22;737;731
2019-06-08;23;429;424
2019-06-09;0;153;153
2019-06-09;1;19;17
2019-06-09;2;3;3
2019-06-09;3;5;5
2019-06-09;4;5;5
2019-06-09;5;2;2
2019-06-09;6;29;28
2019-06-09;7;219;219
2019-06-09;8;532;522
2019-06-09;9;752;741
2019-06-09;10;868;857
2019-06-09;11;1248;1238
2019-06-09;12;1856;1834
2019-06-09;13;1940;1915
2019-06-09;14;2054;2026
2019-06-09;15;1982;1961
2019-06-09;16;1925;1901
2019-06-09;17;2148;2124
2019-06-09;18;1961;1942
2019-06-09;19;2051;2021
2019-06-09;20;2008;1984
2019-06-09;21;1647;1629
2019-06-09;22;1253;1241
2019-06-09;23;597;591
2019-06-10;0;178;176
2019-06-10;1;23;23
2019-06-10;2;12;12
2019-06-10;3;6;6
2019-06-10;4;4;4
2019-06-10;5;9;9
2019-06-10;6;326;325
2019-06-10;7;3845;3804
2019-06-10;8;3892;3862
2019-06-10;9;3406;3367
2019-06-10;10;3265;3219
2019-06-10;11;3421;3394
2019-06-10;12;4191;4148
2019-06-10;13;3811;3765
2019-06-10;14;3601;3559
2019-06-10;15;3765;3722
2019-06-10;16;3524;3481
2019-06-10;17;3355;3321
2019-06-10;18;3221;3181
2019-06-10;19;2041;2017
2019-06-10;20;1450;1430
2019-06-10;21;1078;1062
2019-06-10;22;737;730
2019-06-10;23;352;349
2019-06-11;0;94;94
2019-06-11;1;17;17
2019-06-11;2;6;6
2019-06-11;3;3;3
2019-06-11;5;4;4
2019-06-11;6;219;217
2019-06-11;7;2514;2501
2019-06-11;8;3159;3129
2019-06-11;9;2959;2929
2019-06-11;10;2737;2702
2019-06-11;11;3198;3162
2019-06-11;12;3331;3298
2019-06-11;13;2906;2869
2019-06-11;14;2991;2953
2019-06-11;15;3056;3016
2019-06-11;16;2736;2711
2019-06-11;17;2500;2465
2019-06-11;18;2481;2436
2019-06-11;19;2137;2119
2019-06-11;20;1609;1597
2019-06-11;21;1122;1104
2019-06-11;22;735;728
2019-06-11;23;404;399
2019-06-12;0;112;111
2019-06-12;1;9;9
2019-06-12;2;9;9
2019-06-12;3;2;2
2019-06-12;4;8;8
2019-06-12;5;9;9
2019-06-12;6;159;159
2019-06-12;7;2132;2114
2019-06-12;8;2799;2767
2019-06-12;9;2710;2678
2019-06-12;10;2626;2604
2019-06-12;11;3182;3146
2019-06-12;12;3670;3626
2019-06-12;13;3254;3227
2019-06-12;14;3061;3031
2019-06-12;15;3067;3021
2019-06-12;16;2848;2811
2019-06-12;17;2641;2611
2019-06-12;18;2790;2757
2019-06-12;19;2254;2230
2019-06-12;20;1577;1558
2019-06-12;21;1136;1132
2019-06-12;22;834;823
2019-06-12;23;441;435
2019-06-13;0;112;111
2019-06-13;1;16;16
2019-06-13;2;5;5
2019-06-13;3;2;2
2019-06-13;4;2;2
2019-06-13;5;9;9
2019-06-13;6;190;189
2019-06-13;7;1874;1856
2019-06-13;8;2594;2569
2019-06-13;9;2632;2597
2019-06-13;10;2625;2592
2019-06-13;11;3080;3042
2019-06-13;12;3169;3135
2019-06-13;13;3169;3131
2019-06-13;14;2864;2820
2019-06-13;15;2912;2876
2019-06-13;16;2835;2799
2019-06-13;17;2810;2779
2019-06-13;18;2671;2641
2019-06-13;19;2232;2202
2019-06-13;20;1712;1696
2019-06-13;21;1242;1231
2019-06-13;22;866;852
2019-06-13;23;452;447
2019-06-14;0;122;119
2019-06-14;1;15;14
2019-06-14;2;8;8
2019-06-14;3;1;1
2019-06-14;4;2;2
2019-06-14;5;2;2
2019-06-14;6;197;194
2019-06-14;7;2409;2377
2019-06-14;8;4060;4021
2019-06-14;9;4110;4057
2019-06-14;10;4147;4095
2019-06-14;11;4076;4027
2019-06-14;12;3763;3725
2019-06-14;13;3153;3117
2019-06-14;14;4018;3949
2019-06-14;15;3731;3681
2019-06-14;16;3342;3301
2019-06-14;17;3181;3143
2019-06-14;18;2947;2919
2019-06-14;19;2498;2471
2019-06-14;20;2151;2121
2019-06-14;21;1559;1538
2019-06-14;22;1056;1042
2019-06-14;23;561;552
2019-06-15;0;93;93
2019-06-15;1;6;6
2019-06-15;2;4;3
2019-06-15;3;2;2
2019-06-15;4;1;1
2019-06-15;5;4;4
2019-06-15;6;149;146
2019-06-15;7;1544;1536
2019-06-15;8;2356;2319
2019-06-15;9;1518;1498
2019-06-15;10;1577;1558
2019-06-15;11;2003;1965
2019-06-15;12;2983;2947
2019-06-15;13;3349;3310
2019-06-15;14;2935;2904
2019-06-15;15;2484;2446
2019-06-15;16;2285;2256
2019-06-15;17;2263;2229
2019-06-15;18;2378;2338
2019-06-15;19;2151;2122
2019-06-15;20;1845;1814
2019-06-15;21;1148;1130
2019-06-15;22;842;832
2019-06-15;23;444;440
2019-06-16;0;103;103
2019-06-16;1;10;9
2019-06-16;2;4;3
2019-06-16;3;1;1
2019-06-16;4;4;4
2019-06-16;5;4;4
2019-06-16;6;24;24
2019-06-16;7;413;407
2019-06-16;8;1004;992
2019-06-16;9;855;844
2019-06-16;10;981;968
2019-06-16;11;1339;1319
2019-06-16;12;1942;1913
2019-06-16;13;2509;2484
2019-06-16;14;2468;2436
2019-06-16;15;2276;2250
2019-06-16;16;2163;2131
2019-06-16;17;1815;1800
2019-06-16;18;1872;1848
2019-06-16;19;1755;1733
2019-06-16;20;1425;1397
2019-06-16;21;1107;1094
2019-06-16;22;873;861
2019-06-16;23;453;447
2019-06-17;0;88;87
2019-06-17;1;15;15
2019-06-17;2;7;7
2019-06-17;3;4;3
2019-06-17;4;4;4
2019-06-17;5;2;2
2019-06-17;6;238;235
2019-06-17;7;2388;2369
2019-06-17;8;3042;3007
2019-06-17;9;2764;2740
2019-06-17;10;2845;2813
2019-06-17;11;3128;3098
2019-06-17;12;3584;3544
2019-06-17;13;3256;3218
2019-06-17;14;3268;3219
2019-06-17;15;2895;2856
2019-06-17;16;2685;2660
2019-06-17;17;2837;2805
2019-06-17;18;2597;2569
2019-06-17;19;2376;2347
2019-06-17;20;1928;1899
2019-06-17;21;1329;1318
2019-06-17;22;915;902
2019-06-17;23;477;474
2019-06-18;0;101;101
2019-06-18;1;14;13
2019-06-18;2;5;5
2019-06-18;3;3;3
2019-06-18;4;1;1
2019-06-18;5;8;8
2019-06-18;6;158;158
2019-06-18;7;1725;1711
2019-06-18;8;2471;2452
2019-06-18;9;2367;2347
2019-06-18;10;2510;2485
2019-06-18;11;2989;2962
2019-06-18;12;3487;3456
2019-06-18;13;3033;2994
2019-06-18;14;2908;2869
2019-06-18;15;2738;2697
2019-06-18;16;2653;2617
2019-06-18;17;2600;2568
2019-06-18;18;2547;2513
2019-06-18;19;2170;2151
2019-06-18;20;1713;1684
2019-06-18;21;1212;1199
2019-06-18;22;759;752
2019-06-18;23;413;406
2019-06-19;0;81;81
2019-06-19;1;11;11
2019-06-19;2;6;6
2019-06-19;3;4;4
2019-06-19;4;1;1
2019-06-19;5;11;11
2019-06-19;6;179;177
2019-06-19;7;1608;1593
2019-06-19;8;2147;2133
2019-06-19;9;2203;2187
2019-06-19;10;2316;2294
2019-06-19;11;2845;2818
2019-06-19;12;3229;3198
2019-06-19;13;3040;3014
2019-06-19;14;2948;2905
2019-06-19;15;2671;2637
2019-06-19;16;2680;2648
2019-06-19;17;2829;2790
2019-06-19;18;2574;2546
2019-06-19;19;2132;2115
2019-06-19;20;1447;1431
2019-06-19;21;1000;991
2019-06-19;22;764;760
2019-06-19;23;362;360
2019-06-20;0;76;75
2019-06-20;1;14;14
2019-06-20;2;1;1
2019-06-20;3;3;3
2019-06-20;4;2;2
2019-06-20;5;5;5
2019-06-20;6;179;175
2019-06-20;7;1578;1555
2019-06-20;8;2140;2117
2019-06-20;9;2175;2163
2019-06-20;10;2324;2300
2019-06-20;11;2831;2800
2019-06-20;12;3250;3215
2019-06-20;13;2897;2870
2019-06-20;14;2817;2773
2019-06-20;15;2553;2519
2019-06-20;16;2236;2199
2019-06-20;17;2499;2467
2019-06-20;18;2591;2547
2019-06-20;19;2318;2292
2019-06-20;20;1814;1798
2019-06-20;21;1296;1289
2019-06-20;22;921;906
2019-06-20;23;470;468
2019-06-21;0;141;140
2019-06-21;1;12;12
2019-06-21;2;3;3
2019-06-21;3;4;4
2019-06-21;4;3;3
2019-06-21;5;9;9
2019-06-21;6;179;177
2019-06-21;7;1456;1444
2019-06-21;8;1989;1955
2019-06-21;9;1890;1874
2019-06-21;10;2125;2102
2019-06-21;11;2548;2526
2019-06-21;12;2746;2721
2019-06-21;13;2421;2392
2019-06-21;14;3135;3092
2019-06-21;15;2817;2781
2019-06-21;16;2574;2532
2019-06-21;17;2623;2588
2019-06-21;18;2611;2585
2019-06-21;19;2382;2341
2019-06-21;20;1743;1719
2019-06-21;21;1286;1268
2019-06-21;22;918;912
2019-06-21;23;476;472
2019-06-22;0;100;99
2019-06-22;1;11;10
2019-06-22;2;5;5
2019-06-22;3;1;1
2019-06-22;4;1;1
2019-06-22;5;2;2
2019-06-22;6;123;123
2019-06-22;7;1090;1082
2019-06-22;8;1242;1225
2019-06-22;9;1268;1245
2019-06-22;10;1569;1554
2019-06-22;11;2231;2199
2019-06-22;12;2505;2482
2019-06-22;13;2568;2536
2019-06-22;14;2445;2413
2019-06-22;15;2242;2208
2019-06-22;16;2284;2256
2019-06-22;17;2342;2316
2019-06-22;18;2358;2330
2019-06-22;19;1943;1916
2019-06-22;20;1830;1807
2019-06-22;21;1278;1253
2019-06-22;22;864;849
2019-06-22;23;489;485
2019-06-23;0;111;111
2019-06-23;1;11;10
2019-06-23;2;6;6
2019-06-23;3;1;1
2019-06-23;4;4;4
2019-06-23;6;41;41
